"variant_id","variant_name","base_pattern_id","strategy_family_id","terminal_direction","location_code","location_name","location_orientation","location_condition_ids","location_condition_keys","location_availability","confirmation_policy","confirmation_profile","expiry_class","observability","provenance","inherited_provenance","inherited_source_ids","status"
"VAR-STACK-BUY-SUPPORT-RETEST-LONG-PROFILE_LVN-001","Stacked Imbalance Continuation / Buy Stack / Support Retest / LONG / Profile LVN","PAT-STACK-BUY-SUPPORT-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","PROFILE_LVN","Profile LVN","WITH_TREND_RETEST","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Buy Stack / Support Retest","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-SELL-RESIST-RETEST-SHORT-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Sell Stack / Resistance Retest / SHORT / Rolling 5m High","PAT-STACK-SELL-RESIST-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","WITH_TREND_RETEST","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Sell Stack / Resistance Retest","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-SELL-RESIST-RETEST-SHORT-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Sell Stack / Resistance Retest / SHORT / Value Area High","PAT-STACK-SELL-RESIST-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","VALUE_AREA_EDGE","Value Area High","WITH_TREND_RETEST","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Sell Stack / Resistance Retest","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-SELL-RESIST-RETEST-SHORT-PROFILE_HVN-001","Stacked Imbalance Continuation / Sell Stack / Resistance Retest / SHORT / Profile HVN","PAT-STACK-SELL-RESIST-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","PROFILE_HVN","Profile HVN","WITH_TREND_RETEST","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Sell Stack / Resistance Retest","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-SELL-RESIST-RETEST-SHORT-PROFILE_LVN-001","Stacked Imbalance Continuation / Sell Stack / Resistance Retest / SHORT / Profile LVN","PAT-STACK-SELL-RESIST-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","PROFILE_LVN","Profile LVN","WITH_TREND_RETEST","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Sell Stack / Resistance Retest","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-RANGE-POC-SHIFT-LONG-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Range Exit / POC Shift / LONG / Rolling 5m High","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","ROLLING_5M_EXTREME","Rolling 5m High","BREAKOUT_BARRIER","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Range Exit / POC Shift","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-RANGE-POC-SHIFT-LONG-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Range Exit / POC Shift / LONG / Value Area High","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","VALUE_AREA_EDGE","Value Area High","BREAKOUT_BARRIER","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Range Exit / POC Shift","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-RANGE-POC-SHIFT-LONG-PROFILE_HVN-001","Stacked Imbalance Continuation / Range Exit / POC Shift / LONG / Profile HVN","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","PROFILE_HVN","Profile HVN","BREAKOUT_BARRIER","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Range Exit / POC Shift","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-RANGE-POC-SHIFT-LONG-PROFILE_LVN-001","Stacked Imbalance Continuation / Range Exit / POC Shift / LONG / Profile LVN","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","PROFILE_LVN","Profile LVN","BREAKOUT_BARRIER","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Range Exit / POC Shift","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-RANGE-POC-SHIFT-SHORT-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Range Exit / POC Shift / SHORT / Rolling 5m Low","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","ROLLING_5M_EXTREME","Rolling 5m Low","BREAKOUT_BARRIER","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Range Exit / POC Shift","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-RANGE-POC-SHIFT-SHORT-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Range Exit / POC Shift / SHORT / Value Area Low","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","VALUE_AREA_EDGE","Value Area Low","BREAKOUT_BARRIER","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Range Exit / POC Shift","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-RANGE-POC-SHIFT-SHORT-PROFILE_HVN-001","Stacked Imbalance Continuation / Range Exit / POC Shift / SHORT / Profile HVN","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","PROFILE_HVN","Profile HVN","BREAKOUT_BARRIER","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Range Exit / POC Shift","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-RANGE-POC-SHIFT-SHORT-PROFILE_LVN-001","Stacked Imbalance Continuation / Range Exit / POC Shift / SHORT / Profile LVN","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","PROFILE_LVN","Profile LVN","BREAKOUT_BARRIER","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Range Exit / POC Shift","BREAK_ACCEPT","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / LONG / Rolling 5m Low","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","WITH_TREND_RETEST","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Trend Pullback / Zone Hold / Re-acceleration","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / LONG / Value Area Low","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","VALUE_AREA_EDGE","Value Area Low","WITH_TREND_RETEST","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Trend Pullback / Zone Hold / Re-acceleration","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-PROFILE_HVN-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / LONG / Profile HVN","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","PROFILE_HVN","Profile HVN","WITH_TREND_RETEST","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Trend Pullback / Zone Hold / Re-acceleration","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-PROFILE_LVN-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / LONG / Profile LVN","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","PROFILE_LVN","Profile LVN","WITH_TREND_RETEST","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Trend Pullback / Zone Hold / Re-acceleration","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / SHORT / Rolling 5m High","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","WITH_TREND_RETEST","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Trend Pullback / Zone Hold / Re-acceleration","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / SHORT / Value Area High","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","VALUE_AREA_EDGE","Value Area High","WITH_TREND_RETEST","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Trend Pullback / Zone Hold / Re-acceleration","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-PROFILE_HVN-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / SHORT / Profile HVN","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","PROFILE_HVN","Profile HVN","WITH_TREND_RETEST","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Trend Pullback / Zone Hold / Re-acceleration","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-PROFILE_LVN-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / SHORT / Profile LVN","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","PROFILE_LVN","Profile LVN","WITH_TREND_RETEST","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Trend Pullback / Zone Hold / Re-acceleration","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S12","UNVALIDATED"
"VAR-STACK-PERSISTENCE-PROGRESS-LONG-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Multi-Unit Persistence / Price Progress / LONG / Rolling 5m Low","PAT-STACK-PERSISTENCE-PROGRESS-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Multi-Unit Persistence / Price Progress","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-PERSISTENCE-PROGRESS-LONG-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Multi-Unit Persistence / Price Progress / LONG / Value Area Low","PAT-STACK-PERSISTENCE-PROGRESS-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Multi-Unit Persistence / Price Progress","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-PERSISTENCE-PROGRESS-LONG-PROFILE_HVN-001","Stacked Imbalance Continuation / Multi-Unit Persistence / Price Progress / LONG / Profile HVN","PAT-STACK-PERSISTENCE-PROGRESS-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","PROFILE_HVN","Profile HVN","REVERSAL_EDGE","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Multi-Unit Persistence / Price Progress","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-PERSISTENCE-PROGRESS-LONG-PROFILE_LVN-001","Stacked Imbalance Continuation / Multi-Unit Persistence / Price Progress / LONG / Profile LVN","PAT-STACK-PERSISTENCE-PROGRESS-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","PROFILE_LVN","Profile LVN","REVERSAL_EDGE","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Multi-Unit Persistence / Price Progress","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-PERSISTENCE-PROGRESS-SHORT-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Multi-Unit Persistence / Price Progress / SHORT / Rolling 5m High","PAT-STACK-PERSISTENCE-PROGRESS-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","REVERSAL_EDGE","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Multi-Unit Persistence / Price Progress","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-PERSISTENCE-PROGRESS-SHORT-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Multi-Unit Persistence / Price Progress / SHORT / Value Area High","PAT-STACK-PERSISTENCE-PROGRESS-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","VALUE_AREA_EDGE","Value Area High","REVERSAL_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Multi-Unit Persistence / Price Progress","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-PERSISTENCE-PROGRESS-SHORT-PROFILE_HVN-001","Stacked Imbalance Continuation / Multi-Unit Persistence / Price Progress / SHORT / Profile HVN","PAT-STACK-PERSISTENCE-PROGRESS-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","PROFILE_HVN","Profile HVN","REVERSAL_EDGE","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Multi-Unit Persistence / Price Progress","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-STACK-PERSISTENCE-PROGRESS-SHORT-PROFILE_LVN-001","Stacked Imbalance Continuation / Multi-Unit Persistence / Price Progress / SHORT / Profile LVN","PAT-STACK-PERSISTENCE-PROGRESS-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","PROFILE_LVN","Profile LVN","REVERSAL_EDGE","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Multi-Unit Persistence / Price Progress","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-ICE-BARRIER-DEPLETE-BREAK-LONG-SESSION_EXTREME-001","Iceberg Breakout / Repeated Refill / Barrier Depletion / Break / LONG / Session High","PAT-ICE-BARRIER-DEPLETE-BREAK-001","STR-ICEBERG-BREAKOUT","LONG","SESSION_EXTREME","Session High","BREAKOUT_BARRIER","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Repeated Refill / Barrier Depletion / Break","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
"VAR-ICE-BARRIER-DEPLETE-BREAK-LONG-PREVIOUS_DAY_EXTREME-001","Iceberg Breakout / Repeated Refill / Barrier Depletion / Break / LONG / Previous Day High","PAT-ICE-BARRIER-DEPLETE-BREAK-001","STR-ICEBERG-BREAKOUT","LONG","PREVIOUS_DAY_EXTREME","Previous Day High","BREAKOUT_BARRIER","CD-G03-015 CD-G03-016","distance_to_previous_day_high relation_to_previous_day_high","AVAILABLE","BASE_CANONICAL_ONLY","Repeated Refill / Barrier Depletion / Break","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
"VAR-ICE-BARRIER-DEPLETE-BREAK-LONG-ROLLING_5M_EXTREME-001","Iceberg Breakout / Repeated Refill / Barrier Depletion / Break / LONG / Rolling 5m High","PAT-ICE-BARRIER-DEPLETE-BREAK-001","STR-ICEBERG-BREAKOUT","LONG","ROLLING_5M_EXTREME","Rolling 5m High","BREAKOUT_BARRIER","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Repeated Refill / Barrier Depletion / Break","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
"VAR-ICE-BARRIER-DEPLETE-BREAK-LONG-VISIBLE_BOOK_WALL-001","Iceberg Breakout / Repeated Refill / Barrier Depletion / Break / LONG / Visible Ask Wall","PAT-ICE-BARRIER-DEPLETE-BREAK-001","STR-ICEBERG-BREAKOUT","LONG","VISIBLE_BOOK_WALL","Visible Ask Wall","BREAKOUT_BARRIER","CD-G06-031 CD-G06-032","ask_wall_concentration_top10 distance_to_nearest_ask_wall","AVAILABLE","BASE_CANONICAL_ONLY","Repeated Refill / Barrier Depletion / Break","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
"VAR-ICE-BARRIER-DEPLETE-BREAK-SHORT-SESSION_EXTREME-001","Iceberg Breakout / Repeated Refill / Barrier Depletion / Break / SHORT / Session Low","PAT-ICE-BARRIER-DEPLETE-BREAK-001","STR-ICEBERG-BREAKOUT","SHORT","SESSION_EXTREME","Session Low","BREAKOUT_BARRIER","CD-G03-013 CD-G03-014","distance_to_session_low relation_to_session_low","AVAILABLE","BASE_CANONICAL_ONLY","Repeated Refill / Barrier Depletion / Break","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
"VAR-ICE-BARRIER-DEPLETE-BREAK-SHORT-PREVIOUS_DAY_EXTREME-001","Iceberg Breakout / Repeated Refill / Barrier Depletion / Break / SHORT / Previous Day Low","PAT-ICE-BARRIER-DEPLETE-BREAK-001","STR-ICEBERG-BREAKOUT","SHORT","PREVIOUS_DAY_EXTREME","Previous Day Low","BREAKOUT_BARRIER","CD-G03-017 CD-G03-018","distance_to_previous_day_low relation_to_previous_day_low","AVAILABLE","BASE_CANONICAL_ONLY","Repeated Refill / Barrier Depletion / Break","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
"VAR-ICE-BARRIER-DEPLETE-BREAK-SHORT-ROLLING_5M_EXTREME-001","Iceberg Breakout / Repeated Refill / Barrier Depletion / Break / SHORT / Rolling 5m Low","PAT-ICE-BARRIER-DEPLETE-BREAK-001","STR-ICEBERG-BREAKOUT","SHORT","ROLLING_5M_EXTREME","Rolling 5m Low","BREAKOUT_BARRIER","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Repeated Refill / Barrier Depletion / Break","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
"VAR-ICE-BARRIER-DEPLETE-BREAK-SHORT-VISIBLE_BOOK_WALL-001","Iceberg Breakout / Repeated Refill / Barrier Depletion / Break / SHORT / Visible Bid Wall","PAT-ICE-BARRIER-DEPLETE-BREAK-001","STR-ICEBERG-BREAKOUT","SHORT","VISIBLE_BOOK_WALL","Visible Bid Wall","BREAKOUT_BARRIER","CD-G06-029 CD-G06-030","bid_wall_concentration_top10 distance_to_nearest_bid_wall","AVAILABLE","BASE_CANONICAL_ONLY","Repeated Refill / Barrier Depletion / Break","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
"VAR-ICE-HIDDEN-ACCUM-BUYBREAK-LONG-SESSION_EXTREME-001","Iceberg Breakout / Hidden Accumulation / Buyer Initiative / LONG / Session High","PAT-ICE-HIDDEN-ACCUM-BUYBREAK-001","STR-ICEBERG-BREAKOUT","LONG","SESSION_EXTREME","Session High","BREAKOUT_BARRIER","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Hidden Accumulation / Buyer Initiative","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
"VAR-ICE-HIDDEN-ACCUM-BUYBREAK-LONG-PREVIOUS_DAY_EXTREME-001","Iceberg Breakout / Hidden Accumulation / Buyer Initiative / LONG / Previous Day High","PAT-ICE-HIDDEN-ACCUM-BUYBREAK-001","STR-ICEBERG-BREAKOUT","LONG","PREVIOUS_DAY_EXTREME","Previous Day High","BREAKOUT_BARRIER","CD-G03-015 CD-G03-016","distance_to_previous_day_high relation_to_previous_day_high","AVAILABLE","BASE_CANONICAL_ONLY","Hidden Accumulation / Buyer Initiative","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
"VAR-ICE-HIDDEN-ACCUM-BUYBREAK-LONG-ROLLING_5M_EXTREME-001","Iceberg Breakout / Hidden Accumulation / Buyer Initiative / LONG / Rolling 5m High","PAT-ICE-HIDDEN-ACCUM-BUYBREAK-001","STR-ICEBERG-BREAKOUT","LONG","ROLLING_5M_EXTREME","Rolling 5m High","BREAKOUT_BARRIER","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Hidden Accumulation / Buyer Initiative","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
"VAR-ICE-HIDDEN-ACCUM-BUYBREAK-LONG-VISIBLE_BOOK_WALL-001","Iceberg Breakout / Hidden Accumulation / Buyer Initiative / LONG / Visible Ask Wall","PAT-ICE-HIDDEN-ACCUM-BUYBREAK-001","STR-ICEBERG-BREAKOUT","LONG","VISIBLE_BOOK_WALL","Visible Ask Wall","BREAKOUT_BARRIER","CD-G06-031 CD-G06-032","ask_wall_concentration_top10 distance_to_nearest_ask_wall","AVAILABLE","BASE_CANONICAL_ONLY","Hidden Accumulation / Buyer Initiative","BREAK_ACCEPT","INFERRED","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S17 S20","UNVALIDATED"
