"route_id","hook_id","hook_name","detector_status","engine_call_scope","hook_asserted_event_classes","hook_refresh_predicate_classes","variant_id","variant_name","base_pattern_id","strategy_family_id","terminal_direction","direction_hint","direction_compatibility","location_code","location_match","first_predicate_id","first_predicate_classes","matched_first_classes","matched_update_classes","matched_invalidation_classes","route_roles","runtime_route_enabled","direct_order_authority","status"
"A11::VAR-EXH-LIQUIDATION-CASCADE-END-SHORT-PROFILE_LVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-EXH-LIQUIDATION-CASCADE-END-SHORT-PROFILE_LVN-001","Exhaustion Reversal / Liquidation Cascade / Organic Flow Failure / SHORT / Profile LVN","PAT-EXH-LIQUIDATION-CASCADE-END-001","STR-EXHAUSTION-REVERSAL","SHORT","DOWN","HINT_MATCHES_TERMINAL","PROFILE_LVN","False","OPR-067","LIQUIDATION_FLOW","","ABSORPTION_STATE BREAKOUT_FAILURE","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A11::VAR-STACK-BUY-SUPPORT-RETEST-LONG-ROLLING_5M_EXTREME-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-BUY-SUPPORT-RETEST-LONG-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Buy Stack / Support Retest / LONG / Rolling 5m Low","PAT-STACK-BUY-SUPPORT-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-072","FOOTPRINT_IMBALANCE","","BREAK_ATTEMPT BREAKOUT_FAILURE LIQUIDITY_PULL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-BUY-SUPPORT-RETEST-LONG-VALUE_AREA_EDGE-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-BUY-SUPPORT-RETEST-LONG-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Buy Stack / Support Retest / LONG / Value Area Low","PAT-STACK-BUY-SUPPORT-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","VALUE_AREA_EDGE","False","OPR-072","FOOTPRINT_IMBALANCE","","BREAK_ATTEMPT BREAKOUT_FAILURE LIQUIDITY_PULL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-BUY-SUPPORT-RETEST-LONG-PROFILE_HVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-BUY-SUPPORT-RETEST-LONG-PROFILE_HVN-001","Stacked Imbalance Continuation / Buy Stack / Support Retest / LONG / Profile HVN","PAT-STACK-BUY-SUPPORT-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","PROFILE_HVN","False","OPR-072","FOOTPRINT_IMBALANCE","","BREAK_ATTEMPT BREAKOUT_FAILURE LIQUIDITY_PULL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-BUY-SUPPORT-RETEST-LONG-PROFILE_LVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-BUY-SUPPORT-RETEST-LONG-PROFILE_LVN-001","Stacked Imbalance Continuation / Buy Stack / Support Retest / LONG / Profile LVN","PAT-STACK-BUY-SUPPORT-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","PROFILE_LVN","False","OPR-072","FOOTPRINT_IMBALANCE","","BREAK_ATTEMPT BREAKOUT_FAILURE LIQUIDITY_PULL","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-SELL-RESIST-RETEST-SHORT-ROLLING_5M_EXTREME-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-SELL-RESIST-RETEST-SHORT-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Sell Stack / Resistance Retest / SHORT / Rolling 5m High","PAT-STACK-SELL-RESIST-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-077","FOOTPRINT_IMBALANCE","","BREAK_ATTEMPT BREAKOUT_FAILURE","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-SELL-RESIST-RETEST-SHORT-VALUE_AREA_EDGE-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-SELL-RESIST-RETEST-SHORT-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Sell Stack / Resistance Retest / SHORT / Value Area High","PAT-STACK-SELL-RESIST-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","VALUE_AREA_EDGE","False","OPR-077","FOOTPRINT_IMBALANCE","","BREAK_ATTEMPT BREAKOUT_FAILURE","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-SELL-RESIST-RETEST-SHORT-PROFILE_HVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-SELL-RESIST-RETEST-SHORT-PROFILE_HVN-001","Stacked Imbalance Continuation / Sell Stack / Resistance Retest / SHORT / Profile HVN","PAT-STACK-SELL-RESIST-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","PROFILE_HVN","False","OPR-077","FOOTPRINT_IMBALANCE","","BREAK_ATTEMPT BREAKOUT_FAILURE","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-SELL-RESIST-RETEST-SHORT-PROFILE_LVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-SELL-RESIST-RETEST-SHORT-PROFILE_LVN-001","Stacked Imbalance Continuation / Sell Stack / Resistance Retest / SHORT / Profile LVN","PAT-STACK-SELL-RESIST-RETEST-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","PROFILE_LVN","False","OPR-077","FOOTPRINT_IMBALANCE","","BREAK_ATTEMPT BREAKOUT_FAILURE","BREAK_ATTEMPT","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-RANGE-POC-SHIFT-LONG-ROLLING_5M_EXTREME-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-RANGE-POC-SHIFT-LONG-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Range Exit / POC Shift / LONG / Rolling 5m High","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-081","BALANCE_CONTEXT PRICE_PROGRESS","","BREAK_ATTEMPT LIQUIDITY_STACK_REBUILD","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A11::VAR-STACK-RANGE-POC-SHIFT-LONG-VALUE_AREA_EDGE-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-RANGE-POC-SHIFT-LONG-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Range Exit / POC Shift / LONG / Value Area High","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","VALUE_AREA_EDGE","False","OPR-081","BALANCE_CONTEXT PRICE_PROGRESS","","BREAK_ATTEMPT LIQUIDITY_STACK_REBUILD","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A11::VAR-STACK-RANGE-POC-SHIFT-LONG-PROFILE_HVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-RANGE-POC-SHIFT-LONG-PROFILE_HVN-001","Stacked Imbalance Continuation / Range Exit / POC Shift / LONG / Profile HVN","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","PROFILE_HVN","False","OPR-081","BALANCE_CONTEXT PRICE_PROGRESS","","BREAK_ATTEMPT LIQUIDITY_STACK_REBUILD","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A11::VAR-STACK-RANGE-POC-SHIFT-LONG-PROFILE_LVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-RANGE-POC-SHIFT-LONG-PROFILE_LVN-001","Stacked Imbalance Continuation / Range Exit / POC Shift / LONG / Profile LVN","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","PROFILE_LVN","False","OPR-081","BALANCE_CONTEXT PRICE_PROGRESS","","BREAK_ATTEMPT LIQUIDITY_STACK_REBUILD","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A11::VAR-STACK-RANGE-POC-SHIFT-SHORT-ROLLING_5M_EXTREME-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-RANGE-POC-SHIFT-SHORT-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Range Exit / POC Shift / SHORT / Rolling 5m Low","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-081","BALANCE_CONTEXT PRICE_PROGRESS","","BREAK_ATTEMPT LIQUIDITY_STACK_REBUILD","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A11::VAR-STACK-RANGE-POC-SHIFT-SHORT-VALUE_AREA_EDGE-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-RANGE-POC-SHIFT-SHORT-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Range Exit / POC Shift / SHORT / Value Area Low","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","VALUE_AREA_EDGE","False","OPR-081","BALANCE_CONTEXT PRICE_PROGRESS","","BREAK_ATTEMPT LIQUIDITY_STACK_REBUILD","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A11::VAR-STACK-RANGE-POC-SHIFT-SHORT-PROFILE_HVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-RANGE-POC-SHIFT-SHORT-PROFILE_HVN-001","Stacked Imbalance Continuation / Range Exit / POC Shift / SHORT / Profile HVN","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","PROFILE_HVN","False","OPR-081","BALANCE_CONTEXT PRICE_PROGRESS","","BREAK_ATTEMPT LIQUIDITY_STACK_REBUILD","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A11::VAR-STACK-RANGE-POC-SHIFT-SHORT-PROFILE_LVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-RANGE-POC-SHIFT-SHORT-PROFILE_LVN-001","Stacked Imbalance Continuation / Range Exit / POC Shift / SHORT / Profile LVN","PAT-STACK-RANGE-POC-SHIFT-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","PROFILE_LVN","False","OPR-081","BALANCE_CONTEXT PRICE_PROGRESS","","BREAK_ATTEMPT LIQUIDITY_STACK_REBUILD","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"A11::VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-ROLLING_5M_EXTREME-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / LONG / Rolling 5m Low","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-085","FOOTPRINT_IMBALANCE","","LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL","LIQUIDITY_STACK_REBUILD","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-VALUE_AREA_EDGE-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / LONG / Value Area Low","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","VALUE_AREA_EDGE","False","OPR-085","FOOTPRINT_IMBALANCE","","LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL","LIQUIDITY_STACK_REBUILD","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-PROFILE_HVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-PROFILE_HVN-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / LONG / Profile HVN","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","PROFILE_HVN","False","OPR-085","FOOTPRINT_IMBALANCE","","LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL","LIQUIDITY_STACK_REBUILD","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-PROFILE_LVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-PULLBACK-HOLD-REACCEL-LONG-PROFILE_LVN-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / LONG / Profile LVN","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","PROFILE_LVN","False","OPR-085","FOOTPRINT_IMBALANCE","","LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL","LIQUIDITY_STACK_REBUILD","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-ROLLING_5M_EXTREME-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / SHORT / Rolling 5m High","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-085","FOOTPRINT_IMBALANCE","","LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL","LIQUIDITY_STACK_REBUILD","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-VALUE_AREA_EDGE-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / SHORT / Value Area High","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","VALUE_AREA_EDGE","False","OPR-085","FOOTPRINT_IMBALANCE","","LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL","LIQUIDITY_STACK_REBUILD","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-PROFILE_HVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-PROFILE_HVN-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / SHORT / Profile HVN","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","PROFILE_HVN","False","OPR-085","FOOTPRINT_IMBALANCE","","LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL","LIQUIDITY_STACK_REBUILD","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-PROFILE_LVN-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-PULLBACK-HOLD-REACCEL-SHORT-PROFILE_LVN-001","Stacked Imbalance Continuation / Trend Pullback / Zone Hold / Re-acceleration / SHORT / Profile LVN","PAT-STACK-PULLBACK-HOLD-REACCEL-001","STR-STACKED-IMBALANCE-CONTINUATION","SHORT","DOWN","HINT_MATCHES_TERMINAL","PROFILE_LVN","False","OPR-085","FOOTPRINT_IMBALANCE","","LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL","LIQUIDITY_STACK_REBUILD","ACTIVE_INSTANCE_UPDATE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-PERSISTENCE-PROGRESS-LONG-ROLLING_5M_EXTREME-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-PERSISTENCE-PROGRESS-LONG-ROLLING_5M_EXTREME-001","Stacked Imbalance Continuation / Multi-Unit Persistence / Price Progress / LONG / Rolling 5m Low","PAT-STACK-PERSISTENCE-PROGRESS-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","ROLLING_5M_EXTREME","False","OPR-089","FOOTPRINT_IMBALANCE LIQUIDITY_STACK_REBUILD","LIQUIDITY_STACK_REBUILD","LIQUIDITY_STACK_REBUILD","PRICE_STALL","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
"A11::VAR-STACK-PERSISTENCE-PROGRESS-LONG-VALUE_AREA_EDGE-001","A11","best_bid_retreat","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","BOOK_IMBALANCE","ABSORPTION_STATE BOOK_IMBALANCE BREAK_ATTEMPT BREAKOUT_FAILURE ICEBERG_REFILL LIQUIDITY_PULL LIQUIDITY_STACK_REBUILD PRICE_STALL WALL_STATE","VAR-STACK-PERSISTENCE-PROGRESS-LONG-VALUE_AREA_EDGE-001","Stacked Imbalance Continuation / Multi-Unit Persistence / Price Progress / LONG / Value Area Low","PAT-STACK-PERSISTENCE-PROGRESS-001","STR-STACKED-IMBALANCE-CONTINUATION","LONG","DOWN","HINT_OPPOSES_TERMINAL","VALUE_AREA_EDGE","False","OPR-089","FOOTPRINT_IMBALANCE LIQUIDITY_STACK_REBUILD","LIQUIDITY_STACK_REBUILD","LIQUIDITY_STACK_REBUILD","PRICE_STALL","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE INVALIDATION_RECHECK","NO","NO","UNVALIDATED"
