"edge_id","strategy_family_id","strategy_family_name","pattern_id","pattern_name","strategy_version","edge_type","from_state_id","from_state_name","to_state_id","to_state_name","transition_guard","result","terminal_intent","invalidation_guard","expiry_class","observability","provenance","source_ids"
"PAT-PS-WALL-PULL-FRAGILITY-001::E03","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-WALL-PULL-FRAGILITY-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility","0.1.0","ADVANCE","S02_OBSERVED","price接近","S03_OBSERVED","execution前にwall pull","execution前にwall pull","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S22"
"PAT-PS-WALL-PULL-FRAGILITY-001::E04","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-WALL-PULL-FRAGILITY-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility","0.1.0","ADVANCE","S03_OBSERVED","execution前にwall pull","S04_OBSERVED","backing liquidity vacuum","backing liquidity vacuum","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S22"
"PAT-PS-WALL-PULL-FRAGILITY-001::E05","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-WALL-PULL-FRAGILITY-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility","0.1.0","ADVANCE","S04_OBSERVED","backing liquidity vacuum","S05_OBSERVED","opposite-side liquidity出現","opposite-side liquidity出現","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S22"
"PAT-PS-WALL-PULL-FRAGILITY-001::E06","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-WALL-PULL-FRAGILITY-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility","0.1.0","ADVANCE","S05_OBSERVED","opposite-side liquidity出現","S06_OBSERVED","price reversal","price reversal","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S22"
"PAT-PS-WALL-PULL-FRAGILITY-001::E90","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-WALL-PULL-FRAGILITY-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility","0.1.0","TERMINAL","S06_OBSERVED","price reversal","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","opposite-side ready","ORDER_READY","opposite-side ready","","REACTION","DIRECT","WORLD_DERIVED","S04 S22"
"PAT-PS-WALL-PULL-FRAGILITY-001::E98","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-WALL-PULL-FRAGILITY-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","wall再出現し実executionで保持","INVALIDATED","","wall再出現し実executionで保持","REACTION","DIRECT","WORLD_DERIVED","S04 S22"
"PAT-PS-WALL-PULL-FRAGILITY-001::E99","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-WALL-PULL-FRAGILITY-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S04 S22"
"PAT-PS-BEHIND-PRICE-STACK-RETEST-001::E01","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","breakout","breakout","ADVANCED","","","RETEST","DIRECT","WORLD_DERIVED","S21 S26"
"PAT-PS-BEHIND-PRICE-STACK-RETEST-001::E02","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold","0.1.0","ADVANCE","S01_OBSERVED","breakout","S02_OBSERVED","same-side liquidityがprice後方へstack","same-side liquidityがprice後方へstack","ADVANCED","","","RETEST","DIRECT","WORLD_DERIVED","S21 S26"
"PAT-PS-BEHIND-PRICE-STACK-RETEST-001::E03","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold","0.1.0","ADVANCE","S02_OBSERVED","same-side liquidityがprice後方へstack","S03_OBSERVED","shallow retest","shallow retest","ADVANCED","","","RETEST","DIRECT","WORLD_DERIVED","S21 S26"
"PAT-PS-BEHIND-PRICE-STACK-RETEST-001::E04","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold","0.1.0","ADVANCE","S03_OBSERVED","shallow retest","S04_OBSERVED","opposing ordersが旧rangeへ戻せない","opposing ordersが旧rangeへ戻せない","ADVANCED","","","RETEST","DIRECT","WORLD_DERIVED","S21 S26"
"PAT-PS-BEHIND-PRICE-STACK-RETEST-001::E05","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold","0.1.0","ADVANCE","S04_OBSERVED","opposing ordersが旧rangeへ戻せない","S05_OBSERVED","original aggression再開","original aggression再開","ADVANCED","","","RETEST","DIRECT","WORLD_DERIVED","S21 S26"
"PAT-PS-BEHIND-PRICE-STACK-RETEST-001::E90","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold","0.1.0","TERMINAL","S05_OBSERVED","original aggression再開","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","continuation ready","ORDER_READY","continuation ready","","RETEST","DIRECT","WORLD_DERIVED","S21 S26"
"PAT-PS-BEHIND-PRICE-STACK-RETEST-001::E98","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","behind-price liquidity pullとrange復帰","INVALIDATED","","behind-price liquidity pullとrange復帰","RETEST","DIRECT","WORLD_DERIVED","S21 S26"
"PAT-PS-BEHIND-PRICE-STACK-RETEST-001::E99","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=RETESTの較正済み期限到達","EXPIRED","","","RETEST","DIRECT","WORLD_DERIVED","S21 S26"
"PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001::E01","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","bid／askでchurningとabsorption","bid／askでchurningとabsorption","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S05"
"PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001::E02","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","0.1.0","ADVANCE","S01_OBSERVED","bid／askでchurningとabsorption","S02_OBSERVED","position-side wallに依存","position-side wallに依存","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S05"
"PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001::E03","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","0.1.0","ADVANCE","S02_OBSERVED","position-side wallに依存","S03_OBSERVED","wall pull","wall pull","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S05"
"PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001::E04","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","0.1.0","ADVANCE","S03_OBSERVED","wall pull","S04_OBSERVED","position vulnerable","position vulnerable","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S05"
"PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001::E05","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","0.1.0","ADVANCE","S04_OBSERVED","position vulnerable","S05_OBSERVED","opposite flow加速","opposite flow加速","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S05"
"PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001::E90","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","0.1.0","TERMINAL","S05_OBSERVED","opposite flow加速","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","cut-and-reverse ready","ORDER_READY","cut-and-reverse ready","","REACTION","DIRECT","WORLD_DERIVED","S05"
"PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001::E98","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","wall復帰しoriginal direction再開","INVALIDATED","","wall復帰しoriginal direction再開","REACTION","DIRECT","WORLD_DERIVED","S05"
"PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001::E99","STR-PULLING-STACKING","Pulling / Stacking Strategy","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S05"
"PAT-DF-POSITIVE-TAIL-SELLCONTROL-001::E01","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","Delta Flip / Positive Delta Tail / Seller Control","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","positive delta impulse","positive delta impulse","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-POSITIVE-TAIL-SELLCONTROL-001::E02","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","Delta Flip / Positive Delta Tail / Seller Control","0.1.0","ADVANCE","S01_OBSERVED","positive delta impulse","S02_OBSERVED","price上進停止","price上進停止","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-POSITIVE-TAIL-SELLCONTROL-001::E03","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","Delta Flip / Positive Delta Tail / Seller Control","0.1.0","ADVANCE","S02_OBSERVED","price上進停止","S03_OBSERVED","deltaにupper tail","deltaにupper tail","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-POSITIVE-TAIL-SELLCONTROL-001::E04","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","Delta Flip / Positive Delta Tail / Seller Control","0.1.0","ADVANCE","S03_OBSERVED","deltaにupper tail","S04_OBSERVED","aggressive sells出現","aggressive sells出現","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-POSITIVE-TAIL-SELLCONTROL-001::E05","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","Delta Flip / Positive Delta Tail / Seller Control","0.1.0","ADVANCE","S04_OBSERVED","aggressive sells出現","S05_OBSERVED","delta負側へflip","delta負側へflip","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-POSITIVE-TAIL-SELLCONTROL-001::E90","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","Delta Flip / Positive Delta Tail / Seller Control","0.1.0","TERMINAL","S05_OBSERVED","delta負側へflip","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","SELL ready","ORDER_READY","SELL ready","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-POSITIVE-TAIL-SELLCONTROL-001::E98","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","Delta Flip / Positive Delta Tail / Seller Control","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","delta再度positive拡大しhigh break","INVALIDATED","","delta再度positive拡大しhigh break","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-POSITIVE-TAIL-SELLCONTROL-001::E99","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","Delta Flip / Positive Delta Tail / Seller Control","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001::E01","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","Delta Flip / Negative Delta Tail / Buyer Control","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","negative delta impulse","negative delta impulse","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001::E02","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","Delta Flip / Negative Delta Tail / Buyer Control","0.1.0","ADVANCE","S01_OBSERVED","negative delta impulse","S02_OBSERVED","price下進停止","price下進停止","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001::E03","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","Delta Flip / Negative Delta Tail / Buyer Control","0.1.0","ADVANCE","S02_OBSERVED","price下進停止","S03_OBSERVED","deltaにlower tail","deltaにlower tail","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001::E04","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","Delta Flip / Negative Delta Tail / Buyer Control","0.1.0","ADVANCE","S03_OBSERVED","deltaにlower tail","S04_OBSERVED","aggressive buys出現","aggressive buys出現","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001::E05","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","Delta Flip / Negative Delta Tail / Buyer Control","0.1.0","ADVANCE","S04_OBSERVED","aggressive buys出現","S05_OBSERVED","delta正側へflip","delta正側へflip","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001::E90","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","Delta Flip / Negative Delta Tail / Buyer Control","0.1.0","TERMINAL","S05_OBSERVED","delta正側へflip","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","BUY ready","ORDER_READY","BUY ready","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001::E98","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","Delta Flip / Negative Delta Tail / Buyer Control","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","delta再度negative拡大しlow break","INVALIDATED","","delta再度negative拡大しlow break","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001::E99","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","Delta Flip / Negative Delta Tail / Buyer Control","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S11 S13"
"PAT-DF-NEGABS-NOLOW-POSFLIP-001::E01","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGABS-NOLOW-POSFLIP-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","negative delta／selling pressure","negative delta／selling pressure","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S08"
"PAT-DF-NEGABS-NOLOW-POSFLIP-001::E02","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGABS-NOLOW-POSFLIP-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip","0.1.0","ADVANCE","S01_OBSERVED","negative delta／selling pressure","S02_OBSERVED","absorption","absorption","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S08"
"PAT-DF-NEGABS-NOLOW-POSFLIP-001::E03","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGABS-NOLOW-POSFLIP-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip","0.1.0","ADVANCE","S02_OBSERVED","absorption","S03_OBSERVED","healthy upward rotation","healthy upward rotation","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S08"
"PAT-DF-NEGABS-NOLOW-POSFLIP-001::E04","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGABS-NOLOW-POSFLIP-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip","0.1.0","ADVANCE","S03_OBSERVED","healthy upward rotation","S04_OBSERVED","next unitがlower low不可","next unitがlower low不可","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S08"
"PAT-DF-NEGABS-NOLOW-POSFLIP-001::E05","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGABS-NOLOW-POSFLIP-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip","0.1.0","ADVANCE","S04_OBSERVED","next unitがlower low不可","S05_OBSERVED","delta positive flip","delta positive flip","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S08"
"PAT-DF-NEGABS-NOLOW-POSFLIP-001::E90","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGABS-NOLOW-POSFLIP-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip","0.1.0","TERMINAL","S05_OBSERVED","delta positive flip","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","BUY ready","ORDER_READY","BUY ready","","REACTION","DIRECT","WORLD_DERIVED","S08"
"PAT-DF-NEGABS-NOLOW-POSFLIP-001::E98","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGABS-NOLOW-POSFLIP-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","lower low更新とnegative delta再加速","INVALIDATED","","lower low更新とnegative delta再加速","REACTION","DIRECT","WORLD_DERIVED","S08"
"PAT-DF-NEGABS-NOLOW-POSFLIP-001::E99","STR-DELTA-FLIP","Delta Flip","PAT-DF-NEGABS-NOLOW-POSFLIP-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S08"
"PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001::E01","STR-DELTA-FLIP","Delta Flip","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","trend-side imbalances継続","trend-side imbalances継続","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11"
"PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001::E02","STR-DELTA-FLIP","Delta Flip","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta","0.1.0","ADVANCE","S01_OBSERVED","trend-side imbalances継続","S02_OBSERVED","次unitで同色imbalance消失","次unitで同色imbalance消失","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11"
"PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001::E03","STR-DELTA-FLIP","Delta Flip","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta","0.1.0","ADVANCE","S02_OBSERVED","次unitで同色imbalance消失","S03_OBSERVED","opposite imbalance出現","opposite imbalance出現","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11"
"PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001::E04","STR-DELTA-FLIP","Delta Flip","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta","0.1.0","ADVANCE","S03_OBSERVED","opposite imbalance出現","S04_OBSERVED","delta反転","delta反転","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11"
"PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001::E05","STR-DELTA-FLIP","Delta Flip","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta","0.1.0","ADVANCE","S04_OBSERVED","delta反転","S05_OBSERVED","price応答","price応答","ADVANCED","","","REACTION","DIRECT","WORLD_DERIVED","S11"
"PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001::E90","STR-DELTA-FLIP","Delta Flip","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta","0.1.0","TERMINAL","S05_OBSERVED","price応答","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","reversal-side ready","ORDER_READY","reversal-side ready","","REACTION","DIRECT","WORLD_DERIVED","S11"
"PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001::E98","STR-DELTA-FLIP","Delta Flip","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","same-side imbalance復帰し極値更新","INVALIDATED","","same-side imbalance復帰し極値更新","REACTION","DIRECT","WORLD_DERIVED","S11"
"PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001::E99","STR-DELTA-FLIP","Delta Flip","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","DIRECT","WORLD_DERIVED","S11"
"PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001::E01","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001","Delta Flip / Post-Event / Liquidity Reform / Directional Realignment","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","event impulse沈静","event impulse沈静","ADVANCED","","","EVENT","DIRECT","WORLD_DERIVED","S22"
"PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001::E02","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001","Delta Flip / Post-Event / Liquidity Reform / Directional Realignment","0.1.0","ADVANCE","S01_OBSERVED","event impulse沈静","S02_OBSERVED","liquidity再形成","liquidity再形成","ADVANCED","","","EVENT","DIRECT","WORLD_DERIVED","S22"
"PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001::E03","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001","Delta Flip / Post-Event / Liquidity Reform / Directional Realignment","0.1.0","ADVANCE","S02_OBSERVED","liquidity再形成","S03_OBSERVED","deltaが片側へflip","deltaが片側へflip","ADVANCED","","","EVENT","DIRECT","WORLD_DERIVED","S22"
"PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001::E04","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001","Delta Flip / Post-Event / Liquidity Reform / Directional Realignment","0.1.0","ADVANCE","S03_OBSERVED","deltaが片側へflip","S04_OBSERVED","priceが新balanceを保持","priceが新balanceを保持","ADVANCED","","","EVENT","DIRECT","WORLD_DERIVED","S22"
"PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001::E05","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001","Delta Flip / Post-Event / Liquidity Reform / Directional Realignment","0.1.0","ADVANCE","S04_OBSERVED","priceが新balanceを保持","S05_OBSERVED","same-side aggression継続","same-side aggression継続","ADVANCED","","","EVENT","DIRECT","WORLD_DERIVED","S22"
"PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001::E90","STR-DELTA-FLIP","Delta Flip","PAT-DF-POSTEVENT-LIQUIDITY-REALIGN-001","Delta Flip / Post-Event / Liquidity Reform / Directional Realignment","0.1.0","TERMINAL","S05_OBSERVED","same-side aggression継続","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","aligned-side ready","ORDER_READY","aligned-side ready","","EVENT","DIRECT","WORLD_DERIVED","S22"
